owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
120453,61-70,w,11,115,Mischling klein,NA,NA,NA,K,2003,w,weiss,2003-02-10
120769,31-40,m,5,51,Mischling gross,NA,NA,NA,I,2003,m,weiss/schwarz,2003-04-10
120790,31-40,w,3,31,Malteser,NA,NA,NA,K,2003,w,weiss,2003-12-10
121732,21-30,m,3,31,Mischling klein,NA,NA,NA,K,2003,w,braun,2003-05-10
125634,51-60,w,6,63,Boston Terrier,NA,NA,NA,K,2003,m,schwarz/weiss,2003-08-10
125721,91-100,w,6,63,Yorkshire Terrier,NA,NA,NA,K,2003,w,beige,2003-02-10
125773,61-70,w,12,123,Labrador Retriever,NA,NA,NA,I,2003,m,schwarz,2003-03-10
126048,31-40,w,7,72,Chihuahua,NA,NA,NA,K,2003,m,braun/weiss,2003-08-10
126294,71-80,w,10,101,Labrador Retriever,NA,NA,NA,I,2003,m,schwarz,2003-07-10
126572,41-50,m,6,63,Briard,Mischling,NA,NA,I,2003,m,creme,2003-01-10
127401,31-40,w,9,92,Labrador Retriever,NA,NA,NA,I,2003,m,braun,2003-05-10
127401,31-40,w,9,92,Labrador Retriever,NA,NA,NA,I,2003,m,braun,2003-06-10
127613,61-70,m,2,21,Berner Sennenhund,Mischling,NA,NA,I,2003,w,rot,2003-08-10
128145,51-60,w,10,101,Mischling klein,NA,NA,NA,K,2003,m,gestromt,2003-07-10
128426,71-80,w,2,21,Appenzeller,Mischling,NA,NA,I,2003,w,tricolor,2003-07-10
130204,51-60,w,5,52,Jack Russel Terrier,NA,NA,NA,K,2003,w,weiss/beige,2003-04-10
131593,41-50,m,7,72,Labrador Retriever,NA,NA,NA,I,2003,w,schwarz,2003-10-10
131966,31-40,w,10,101,Jack Russel Terrier,NA,NA,NA,K,2003,w,tricolor,2003-11-10
131967,51-60,m,11,119,Labrador Retriever,NA,Border Collie,NA,I,2003,w,schwarz,2003-08-10
132288,21-30,w,2,24,Bichon Havanais,NA,NA,NA,K,2003,m,sable,2003-11-10
132910,51-60,m,2,21,Husky,Mischling,NA,NA,I,2003,w,rot/weiss,2003-05-10
133019,81-90,w,2,24,Labrador Retriever,NA,NA,NA,I,2003,w,schwarz,2003-01-10
134701,51-60,w,10,102,Magyar Viszla,NA,NA,NA,I,2003,m,gelb,2003-07-10
