owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
95590,41-50,m,3,31,Zwergpinscher,Mischling,NA,NA,K,2014,m,schwarz/braun/weiss,2014-12-10
95656,31-40,m,4,41,Französische Bulldogge,NA,NA,NA,K,2014,m,gestromt,2014-08-10
96522,41-50,m,9,91,Terrier,Mischling,NA,NA,K,2014,m,beige,2014-09-10
96527,61-70,m,7,72,Bergamasker,NA,NA,NA,I,2014,m,red merle,2014-12-10
98937,61-70,w,8,82,Labradoodle,NA,NA,NA,I,2014,m,hellfarben,2014-10-10
98953,61-70,w,12,123,Chihuahua,NA,NA,NA,K,2014,w,weiss,2014-03-10
99335,61-70,w,10,101,Chihuahua,NA,NA,NA,K,2014,w,schwarz/weiss,2014-02-10
99339,51-60,w,7,74,Cavalier King Charles Spaniel,NA,Pudel,NA,K,2014,w,apricot,2014-12-10
99724,41-50,w,11,119,Shih Tzu,NA,NA,NA,K,2014,w,rot/weiss,2014-10-10
99808,41-50,w,3,33,Mops,NA,NA,NA,K,2014,w,beige/schwarz,2014-04-10
100078,31-40,w,3,34,Zwergspitz,NA,Pomeranian,NA,K,2014,m,braun,2014-03-10
100287,21-30,w,10,101,Spitz,NA,NA,NA,K,2014,m,weiss,2014-08-10
100398,41-50,w,12,122,Golden Retriever,NA,NA,NA,I,2014,m,beige,2014-09-10
100402,51-60,w,9,91,Yorkshire Terrier,NA,NA,NA,K,2014,m,schwarz/braun,2014-02-10
101630,31-40,w,12,121,Pinscher,NA,NA,NA,K,2014,w,hellbraun,2014-09-10
101926,31-40,w,11,111,Boston Terrier,NA,NA,NA,K,2014,m,schwarz/weiss,2014-01-10
102663,31-40,w,9,91,Mischling klein,NA,NA,NA,K,2014,w,tricolor,2014-08-10
103063,31-40,w,11,115,Yorkshire Terrier,NA,NA,NA,K,2014,m,braun/grau,2014-05-10
103366,71-80,m,11,119,Deutscher Schäfer,NA,NA,NA,I,2014,w,schwarz/braun,2014-06-10
103885,51-60,w,11,111,Yorkshire Terrier,NA,NA,NA,K,2014,m,beige/braun/schwarz,2014-10-10
104568,71-80,w,7,71,Lhasa Apso,NA,Malteser,NA,K,2014,w,schwarz/braun,2014-09-10
104643,51-60,w,9,92,Bolonka Zwetna,NA,NA,NA,K,2014,w,braun,2014-12-10
104765,71-80,w,7,74,Dackel,NA,Yorkshire Terrier,NA,K,2014,m,grau/beige,2014-01-10
105279,21-30,w,6,61,Mischling gross,NA,NA,NA,I,2014,w,beige,2014-03-10
105298,61-70,w,11,119,Bolonka Zwetna,NA,NA,NA,K,2014,m,weiss/schwarz,2014-09-10
105439,31-40,m,10,101,Cavalier King Charles Spaniel,NA,NA,NA,K,2014,w,braun/weiss,2014-07-10
105512,41-50,w,11,111,Border Collie,NA,Bergamasker,NA,I,2014,w,tricolor,2014-09-10
105585,41-50,w,9,92,Papillon,NA,NA,NA,K,2014,m,schwarz/weiss,2014-04-10
105585,41-50,w,9,92,Papillon,NA,NA,NA,K,2014,m,schwarz/weiss,2014-07-10
105663,71-80,w,10,101,Havaneser,NA,NA,NA,K,2014,m,schwarz/weiss,2014-01-10
106194,41-50,m,6,63,Slovensky Cuvac,NA,NA,NA,I,2014,m,weiss,2014-01-10
107607,31-40,w,9,91,Zwergpinscher,NA,NA,NA,K,2014,m,schwarz/rot,2014-01-10
108077,41-50,w,2,23,Labrador Retriever,NA,NA,NA,I,2014,w,hellbraun,2014-05-10
108127,61-70,m,1,13,Chinese Crested,NA,NA,NA,K,2014,m,tricolor,2014-11-10
108326,51-60,w,8,82,Parson Russell Terrier,NA,NA,NA,K,2014,m,tricolor,2014-12-10
109174,51-60,w,7,74,Labrador Retriever,NA,NA,NA,I,2014,w,braun,2014-03-10
109468,41-50,w,7,71,Chihuahua,NA,NA,NA,K,2014,w,hellbraun,2014-07-10
110700,51-60,w,11,119,Bolonka Zwetna,Mischling,NA,NA,K,2014,w,weiss,2014-01-10
112111,51-60,m,2,24,Chesapeake Bay Retriever,NA,NA,NA,I,2014,w,braun,2014-12-10
112995,41-50,m,3,34,Labrador Retriever,Mischling,NA,NA,I,2014,w,grau meliert,2014-07-10
113147,51-60,w,5,51,Mischling klein,NA,NA,NA,K,2014,m,schwarz,2014-12-10
113422,41-50,w,12,122,Yorkshire Terrier,NA,NA,NA,K,2014,m,beige/grau/weiss,2014-04-10
114038,51-60,m,12,121,Entlebucher Sennenhund,NA,NA,NA,I,2014,w,tricolor,2014-10-10
114125,31-40,w,6,63,Collie,Mischling,NA,NA,I,2014,m,tricolor,2014-04-10
114500,21-30,w,8,82,Whippet,NA,Boxer,NA,I,2014,w,braun,2014-03-10
