owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
98597,61-70,w,3,31,Rhodesian Ridgeback,NA,NA,NA,I,2009,w,weizen,2009-09-10
98619,31-40,w,12,122,Yorkshire Terrier,NA,NA,NA,K,2009,m,schwarz/grau,2009-01-10
98664,51-60,m,11,119,Saluki,NA,NA,NA,I,2009,m,creme,2009-04-10
98666,21-30,w,7,72,Mittelpudel,NA,NA,NA,K,2009,m,silber,2009-11-10
98709,31-40,m,2,21,Mischling klein,NA,NA,NA,K,2009,w,braun,2009-01-10
98767,51-60,w,11,111,Flat Coated Retriever,NA,NA,NA,I,2009,w,braun,2009-06-10
98851,61-70,w,9,91,Pudel,NA,NA,NA,K,2009,w,apricot,2009-10-10
98950,31-40,w,10,101,Australian Shepherd,NA,NA,NA,I,2009,w,blue/merle,2009-11-10
99100,51-60,w,10,101,Pudel,NA,NA,NA,K,2009,m,apricot,2009-07-10
99101,41-50,m,10,102,Französische Bulldogge,NA,NA,NA,K,2009,w,grau/beige,2009-01-10
99137,61-70,w,11,119,Mischling klein,NA,NA,NA,K,2009,m,schwarz/braun,2009-07-10
99140,41-50,m,7,74,Labrador Retriever,NA,NA,NA,I,2009,w,braun,2009-01-10
99375,41-50,w,3,34,Beagle,NA,NA,NA,K,2009,m,tricolor,2009-08-10
99542,51-60,m,3,33,Pekingese,NA,NA,NA,K,2009,m,braun,2009-06-10
99681,81-90,w,8,82,Mischling klein,NA,NA,NA,K,2009,m,sandfarbig,2009-11-10
99688,51-60,w,2,21,Continental Bulldog,NA,NA,NA,I,2009,w,schwarz/weiss,2009-09-10
99702,31-40,w,9,91,Zwergpinscher,NA,NA,NA,K,2009,w,schwarz/rot,2009-01-10
99703,61-70,m,3,34,Cairn Terrier,NA,NA,NA,K,2009,w,gestromt,2009-05-10
99711,71-80,w,10,101,Pudel,NA,NA,NA,K,2009,m,black/tan,2009-09-10
99727,41-50,w,10,101,Bolonka Zwetna,NA,NA,NA,K,2009,m,schwarz/weiss,2009-08-10
99731,61-70,m,6,63,Portugiesischer Wasserhund,NA,NA,NA,I,2009,m,schwarz/weiss,2009-09-10
99732,41-50,w,2,21,Australian Terrier,NA,NA,NA,K,2009,w,rot,2009-02-10
99751,61-70,w,9,92,Pudel,NA,NA,NA,K,2009,w,schwarz,2009-01-10
99764,31-40,w,11,111,Chihuahua,NA,NA,NA,K,2009,w,rot,2009-05-10
99765,51-60,m,3,33,Französische Bulldogge,NA,NA,NA,K,2009,w,weiss/schwarz,2009-06-10
99774,51-60,w,11,111,Golden Retriever,NA,NA,NA,I,2009,m,golden,2009-10-10
99780,41-50,w,10,101,Jack Russel Terrier,NA,NA,NA,K,2009,w,tricolor,2009-11-10
99784,61-70,w,10,101,Tibet Terrier,Mischling,NA,NA,K,2009,m,weiss/beige,2009-03-10
99785,51-60,w,2,23,Chihuahua,NA,NA,NA,K,2009,m,braun/weiss,2009-09-10
99803,41-50,w,3,34,Pinscher,NA,NA,NA,K,2009,w,tricolor,2009-01-10
99804,51-60,m,9,91,Labrador Retriever,NA,NA,NA,I,2009,m,blondfarben,2009-05-10
99808,41-50,w,3,33,Mops,NA,NA,NA,K,2009,m,beige,2009-10-10
99810,51-60,w,9,91,Golden Retriever,NA,NA,NA,I,2009,w,beige,2009-11-10
99825,51-60,w,8,81,Havaneser,NA,NA,NA,K,2009,w,weiss/beige,2009-03-10
99826,61-70,m,5,52,Shiba Inu,NA,NA,NA,K,2009,m,rot,2009-09-10
99828,31-40,w,9,91,Parson Russell Terrier,NA,NA,NA,K,2009,w,tricolor,2009-12-10
99830,21-30,w,10,101,Bichon Havanais,NA,NA,NA,K,2009,w,weiss,2009-07-10
99844,51-60,w,11,119,Labrador Retriever,Mischling,NA,NA,I,2009,w,schwarz/weiss,2009-08-10
99857,61-70,m,11,119,Australian Shepherd,NA,NA,NA,I,2009,m,tricolor,2009-01-10
99860,31-40,m,11,119,Mops,NA,NA,NA,K,2009,w,schwarz,2009-06-10
99873,31-40,w,2,21,Havaneser,NA,NA,NA,K,2009,w,braun,2009-11-10
99874,41-50,w,9,91,Chihuahua,NA,NA,NA,K,2009,w,braun,2009-08-10
99880,41-50,w,10,101,Yorkshire Terrier,NA,NA,NA,K,2009,w,schwarz/braun,2009-03-10
99880,41-50,w,10,101,Yorkshire Terrier,NA,NA,NA,K,2009,m,schwarz/braun,2009-09-10
99934,21-30,w,8,81,Hirtenhund,NA,Labrador Retriever,NA,I,2009,w,schwarz/weiss,2009-08-10
99983,51-60,w,11,115,Chihuahua,NA,NA,NA,K,2009,m,black/tan,2009-02-10
99988,31-40,w,7,74,Labrador Retriever,NA,NA,NA,I,2009,m,gelb,2009-01-10
100061,41-50,m,2,21,Cairn Terrier,NA,NA,NA,K,2009,w,brindle,2009-01-10
100138,41-50,m,4,44,Boxer,NA,NA,NA,I,2009,w,gestromt,2009-02-10
100139,61-70,w,12,122,Mischling klein,NA,NA,NA,K,2009,m,weiss/beige,2009-12-10
100147,31-40,w,2,24,Mischling klein,NA,NA,NA,K,2009,w,braun,2009-01-10
100161,61-70,m,6,63,Afghane,NA,NA,NA,I,2009,w,rot,2009-05-10
100181,31-40,w,9,92,Zwergpudel,NA,NA,NA,K,2009,m,schwarz,2009-08-10
100192,41-50,m,7,73,Gordon Setter,NA,NA,NA,I,2009,w,schwarz/beige/grau,2009-09-10
100200,21-30,w,10,101,Schäfer,NA,NA,NA,I,2009,m,weiss,2009-12-10
100258,51-60,w,9,92,Terrier,Mischling,NA,NA,K,2009,w,tricolor,2009-12-10
100270,51-60,m,12,122,Chihuahua,NA,NA,NA,K,2009,w,schwarz/weiss,2009-05-10
100279,61-70,w,11,119,Yorkshire Terrier,NA,NA,NA,K,2009,w,blue/tan,2009-04-10
100285,31-40,w,4,42,Podenco,NA,NA,NA,I,2009,w,rot/weiss,2009-11-10
100299,31-40,m,12,123,Pekingese,NA,NA,NA,K,2009,w,beige,2009-12-10
100343,41-50,w,7,72,Gordon Setter,NA,NA,NA,I,2009,m,black/tan,2009-06-10
100467,31-40,m,11,115,Französische Bulldogge,NA,NA,NA,K,2009,w,braun/weiss,2009-06-10
100645,71-80,w,8,81,Mudi,NA,NA,NA,I,2009,m,schwarz,2009-06-10
100647,61-70,w,2,21,Eurasier,NA,NA,NA,I,2009,w,rot,2009-04-10
100661,61-70,m,3,34,Schäfer,Mischling,NA,NA,I,2009,w,braun/schwarz,2009-08-10
100761,51-60,w,11,111,Yorkshire Terrier,NA,NA,NA,K,2009,w,tricolor,2009-07-10
100776,41-50,w,11,111,Jack Russel Terrier,NA,NA,NA,K,2009,w,schwarz/weiss,2009-01-10
100821,41-50,w,10,101,English Cocker Spaniel,NA,NA,NA,K,2009,w,rot,2009-11-10
100823,61-70,w,5,51,Yorkshire Terrier,NA,NA,NA,K,2009,w,blue/tan,2009-03-10
100824,21-30,w,11,115,Pudel,NA,Chihuahua,NA,K,2009,w,braun/schwarz,2009-09-10
100833,31-40,w,11,115,Labrador Retriever,NA,NA,NA,I,2009,m,braun,2009-02-10
100849,51-60,w,2,23,Englische Bulldogge,NA,NA,NA,I,2009,m,beige/weiss,2009-01-10
100862,41-50,w,4,42,Mischling klein,NA,NA,NA,K,2009,w,rot/weiss,2009-01-10
100944,31-40,w,1,11,Chihuahua,NA,NA,NA,K,2009,m,beige,2009-04-10
100981,31-40,w,10,102,Rehpinscher,NA,NA,NA,K,2009,m,schwarz/braun,2009-11-10
101003,41-50,w,11,115,Mischling klein,NA,NA,NA,K,2009,m,schwarz/beige,2009-03-10
101049,61-70,w,10,101,Pudel,NA,NA,NA,K,2009,w,schwarz/weiss,2009-02-10
101069,41-50,w,10,101,Border Collie,NA,Deutscher Schäfer,NA,I,2009,w,schwarz/braun,2009-12-10
101076,31-40,m,2,23,American Cocker Spaniel,NA,NA,NA,K,2009,w,schwarz,2009-07-10
101236,61-70,w,4,44,Pekingese,NA,NA,NA,K,2009,w,braun,2009-01-10
101276,41-50,w,7,72,Pudel,NA,NA,NA,K,2009,w,silber,2009-06-10
101301,71-80,m,10,101,Tibetan Spaniel,NA,NA,NA,K,2009,m,sable,2009-04-10
101314,51-60,m,5,52,Schäfer,NA,Riesenschnauzer,NA,I,2009,m,schwarz/grau,2009-10-10
101324,31-40,w,3,33,Boxer,NA,NA,NA,I,2009,m,schwarz,2009-11-10
101435,51-60,w,9,92,Volpino,NA,Whippet,NA,I,2009,w,beige,2009-02-10
101485,61-70,w,9,91,Labrador Retriever,NA,Belgischer Schäfer,NA,I,2009,m,braun/schwarz,2009-06-10
101550,31-40,m,3,34,Jack Russel Terrier,NA,NA,NA,K,2009,m,braun/weiss/schwarz,2009-10-10
101624,61-70,w,9,92,Mischling klein,NA,NA,NA,K,2009,w,schwarz/braun,2009-08-10
101628,41-50,w,12,122,Mischling klein,NA,NA,NA,K,2009,w,schwarz/braun/weiss,2009-03-10
101653,41-50,w,6,61,Französische Bulldogge,NA,NA,NA,K,2009,w,gestromt,2009-07-10
